,n,p,TP,FP,product,adj_R2
2264,0.22,0.42,9.32,12.32,-0.0,0.92
2265,0.22,0.43,10.45,12.32,-0.0,0.92
2266,0.22,0.44,14.52,9.7,-0.0,0.91
2267,0.22,0.45,49.21,-45.34,-0.0,0.95
2268,0.22,0.46,75.42,-97.69,-0.0,0.99
2269,0.22,0.47000000000000003,77.02,-101.8,-0.0,0.99
2270,0.22,0.48,78.43,-105.7,-0.0,1.0
2271,0.22,0.49,79.56,-109.22,-0.0,1.0
2272,0.22,0.5,80.3,-112.16,-0.0,1.0
2273,0.22,0.51,80.62,-114.41,-0.0,1.0
2274,0.22,0.52,80.55,-115.94,-0.0,1.0
2275,0.22,0.53,80.18,-116.81,-0.0,1.0
2276,0.22,0.54,79.54,-117.04,-0.0,1.0
2277,0.22,0.55,78.3,-116.05,-0.0,1.0
2278,0.22,0.56,74.19,-109.8,-0.0,1.0
2279,0.22,0.5700000000000001,58.46,-82.49,0.0,1.0
2280,0.22,0.58,26.48,-24.75,0.0,1.0
2281,0.22,0.59,6.14,13.08,0.0,1.0
2282,0.22,0.6,0.87,23.66,0.0,1.0
2283,0.22,0.61,-0.17,26.37,0.0,1.0
2284,0.22,0.62,-0.4,27.52,0.0,1.0
2285,0.22,0.63,-0.5,28.35,0.01,1.0
2286,0.22,0.64,-0.56,29.06,0.01,1.0
2287,0.22,0.65,-0.62,29.67,0.01,1.0
2288,0.22,0.66,-0.66,30.11,0.02,1.0
2289,0.22,0.67,-0.69,30.29,0.03,0.99
2290,0.22,0.68,-0.74,30.0,0.07,0.99
2291,0.22,0.6900000000000001,-0.85,28.78,0.16,0.96
2292,0.22,0.7000000000000001,-1.28,25.03,0.46,0.9
2293,0.22,0.71,-3.42,11.24,1.7,0.64
2294,0.22,0.72,4.42,63.42,-2.86,0.41
2295,0.22,0.73,2.81,48.75,-1.77,0.54
2296,0.22,0.74,2.67,45.38,-1.59,0.74
2297,0.22,0.75,2.84,44.3,-1.6,0.84
2298,0.22,0.76,3.12,44.03,-1.69,0.89
2299,0.22,0.77,3.42,44.12,-1.79,0.92
2300,0.22,0.78,3.72,44.35,-1.9,0.94
2301,0.22,0.79,3.98,44.62,-2.01,0.95
2302,0.22,0.8,4.21,44.88,-2.1,0.96
2303,0.22,0.81,4.4,45.11,-2.18,0.97
2304,0.22,0.8200000000000001,4.55,45.3,-2.25,0.97
2305,0.22,0.8300000000000001,4.67,45.44,-2.3,0.97
2306,0.22,0.84,4.76,45.55,-2.34,0.97
2307,0.22,0.85,4.83,45.61,-2.37,0.97
2308,0.22,0.86,4.87,45.65,-2.4,0.97
2309,0.22,0.87,4.9,45.65,-2.41,0.97
2310,0.22,0.88,4.91,45.64,-2.42,0.97
2311,0.22,0.89,4.9,45.61,-2.42,0.96
2312,0.22,0.9,4.89,45.56,-2.42,0.96
2313,0.22,0.91,4.87,45.51,-2.42,0.96
2314,0.22,0.92,4.84,45.44,-2.41,0.96
2315,0.22,0.93,4.8,45.37,-2.4,0.95
2316,0.22,0.9400000000000001,4.76,45.29,-2.38,0.95
2317,0.22,0.9500000000000001,4.71,45.21,-2.37,0.95
2318,0.22,0.96,4.66,45.12,-2.35,0.94
2319,0.22,0.97,4.61,45.04,-2.33,0.94
2320,0.22,0.98,4.55,44.95,-2.32,0.94
2321,0.22,0.99,4.5,44.86,-2.3,0.93
2322,0.22,1.0,4.44,44.78,-2.27,0.93
2323,0.23,0.0,0.0,19.12,0.0,0.53
2324,0.23,0.01,199.92,0.16,-0.0,1.0
2325,0.23,0.02,103.69,0.42,-0.0,0.99
2326,0.23,0.03,71.2,0.69,-0.0,0.99
2327,0.23,0.04,54.71,0.97,-0.0,0.99
2328,0.23,0.05,44.64,1.25,-0.0,0.98
2329,0.23,0.06,37.83,1.53,-0.0,0.98
2330,0.23,0.07,32.89,1.8,-0.0,0.98
2331,0.23,0.08,29.14,2.08,-0.0,0.98
2332,0.23,0.09,26.19,2.35,-0.0,0.97
2333,0.23,0.1,23.81,2.62,-0.0,0.97
2334,0.23,0.11,21.84,2.88,-0.0,0.97
2335,0.23,0.12,20.19,3.14,-0.0,0.97
2336,0.23,0.13,18.79,3.4,-0.0,0.97
2337,0.23,0.14,17.58,3.65,-0.0,0.96
2338,0.23,0.15,16.53,3.9,-0.0,0.96
2339,0.23,0.16,15.61,4.15,-0.0,0.96
2340,0.23,0.17,14.8,4.4,-0.0,0.96
2341,0.23,0.18,14.08,4.65,-0.0,0.96
2342,0.23,0.19,13.43,4.89,-0.0,0.96
2343,0.23,0.2,12.85,5.14,-0.0,0.96
2344,0.23,0.21,12.33,5.39,-0.0,0.96
2345,0.23,0.22,11.85,5.64,-0.0,0.95
2346,0.23,0.23,11.42,5.89,-0.0,0.95
2347,0.23,0.24,11.03,6.14,-0.0,0.95
2348,0.23,0.25,10.68,6.4,-0.0,0.95
2349,0.23,0.26,10.35,6.65,-0.0,0.95
2350,0.23,0.27,10.06,6.92,-0.0,0.95
2351,0.23,0.28,9.79,7.19,-0.0,0.95
2352,0.23,0.29,9.55,7.46,-0.0,0.95
2353,0.23,0.3,9.33,7.75,-0.0,0.95
2354,0.23,0.31,9.13,8.04,-0.0,0.95
2355,0.23,0.32,8.95,8.34,-0.0,0.94
2356,0.23,0.33,8.8,8.65,-0.0,0.94
2357,0.23,0.34,8.67,8.98,-0.0,0.94
2358,0.23,0.35000000000000003,8.57,9.32,-0.0,0.94
2359,0.23,0.36,8.5,9.68,-0.0,0.94
2360,0.23,0.37,8.46,10.06,-0.0,0.94
2361,0.23,0.38,8.47,10.45,-0.0,0.93
2362,0.23,0.39,8.54,10.87,-0.0,0.93
2363,0.23,0.4,8.7,11.31,-0.0,0.93
2364,0.23,0.41000000000000003,9.03,11.72,-0.0,0.93
2365,0.23,0.42,9.71,12.01,-0.0,0.92
2366,0.23,0.43,11.53,11.57,-0.0,0.92
2367,0.23,0.44,23.02,1.03,-0.0,0.91
2368,0.23,0.45,74.58,-90.54,-0.0,0.99
2369,0.23,0.46,77.25,-96.37,-0.0,0.99
2370,0.23,0.47000000000000003,78.79,-100.29,-0.0,0.99
2371,0.23,0.48,80.07,-103.89,-0.0,1.0
2372,0.23,0.49,80.98,-107.01,-0.0,1.0
2373,0.23,0.5,81.46,-109.47,-0.0,1.0
2374,0.23,0.51,81.52,-111.21,-0.0,1.0
2375,0.23,0.52,81.23,-112.28,-0.0,1.0
2376,0.23,0.53,80.67,-112.74,-0.0,1.0
2377,0.23,0.54,79.71,-112.33,-0.0,1.0
2378,0.23,0.55,76.95,-108.77,-0.0,1.0
2379,0.23,0.56,65.94,-90.94,0.0,1.0
2380,0.23,0.5700000000000001,36.31,-40.36,0.0,1.0
2381,0.23,0.58,9.72,6.35,0.0,1.0
2382,0.23,0.59,1.51,21.6,0.0,1.0
2383,0.23,0.6,-0.12,25.27,0.0,1.0
2384,0.23,0.61,-0.46,26.59,0.0,1.0
2385,0.23,0.62,-0.57,27.44,0.01,1.0
2386,0.23,0.63,-0.64,28.17,0.01,1.0
2387,0.23,0.64,-0.7,28.78,0.01,1.0
2388,0.23,0.65,-0.74,29.25,0.01,1.0
2389,0.23,0.66,-0.77,29.45,0.03,0.99
2390,0.23,0.67,-0.82,29.21,0.06,0.99
2391,0.23,0.68,-0.92,28.09,0.15,0.97
2392,0.23,0.6900000000000001,-1.33,24.6,0.42,0.91
2393,0.23,0.7000000000000001,-3.42,11.11,1.61,0.67
2394,0.23,0.71,4.62,63.33,-2.91,0.42
2395,0.23,0.72,2.83,47.7,-1.74,0.53
2396,0.23,0.73,2.68,44.26,-1.56,0.73
2397,0.23,0.74,2.87,43.17,-1.57,0.84
2398,0.23,0.75,3.16,42.91,-1.66,0.89
2399,0.23,0.76,3.48,42.99,-1.76,0.92
2400,0.23,0.77,3.79,43.21,-1.88,0.94
2401,0.23,0.78,4.07,43.48,-1.98,0.95
2402,0.23,0.79,4.31,43.73,-2.07,0.96
2403,0.23,0.8,4.51,43.95,-2.15,0.97
2404,0.23,0.81,4.67,44.12,-2.21,0.97
2405,0.23,0.8200000000000001,4.79,44.25,-2.27,0.97
2406,0.23,0.8300000000000001,4.88,44.34,-2.31,0.97
2407,0.23,0.84,4.95,44.4,-2.34,0.97
2408,0.23,0.85,4.99,44.42,-2.36,0.97
2409,0.23,0.86,5.02,44.41,-2.37,0.97
2410,0.23,0.87,5.03,44.39,-2.38,0.97
2411,0.23,0.88,5.02,44.35,-2.38,0.96
2412,0.23,0.89,5.01,44.29,-2.38,0.96
2413,0.23,0.9,4.98,44.22,-2.37,0.96
2414,0.23,0.91,4.95,44.15,-2.37,0.96
2415,0.23,0.92,4.91,44.07,-2.35,0.95
2416,0.23,0.93,4.87,43.98,-2.34,0.95
2417,0.23,0.9400000000000001,4.82,43.89,-2.32,0.94
2418,0.23,0.9500000000000001,4.77,43.8,-2.31,0.94
2419,0.23,0.96,4.71,43.7,-2.29,0.94
2420,0.23,0.97,4.65,43.61,-2.27,0.93
2421,0.23,0.98,4.6,43.51,-2.25,0.93
2422,0.23,0.99,4.54,43.42,-2.23,0.93
2423,0.23,1.0,4.48,43.33,-2.21,0.92
2424,0.24,0.0,0.0,18.37,0.0,0.53
2425,0.24,0.01,200.0,0.26,-0.0,1.0
2426,0.24,0.02,103.66,0.51,-0.0,0.99
2427,0.24,0.03,71.15,0.77,-0.0,0.99
2428,0.24,0.04,54.64,1.04,-0.0,0.99
2429,0.24,0.05,44.58,1.3,-0.0,0.98
2430,0.24,0.06,37.77,1.57,-0.0,0.98
2431,0.24,0.07,32.83,1.83,-0.0,0.98
2432,0.24,0.08,29.09,2.09,-0.0,0.98
2433,0.24,0.09,26.14,2.35,-0.0,0.97
2434,0.24,0.1,23.76,2.61,-0.0,0.97
2435,0.24,0.11,21.8,2.86,-0.0,0.97
2436,0.24,0.12,20.15,3.1,-0.0,0.97
2437,0.24,0.13,18.75,3.35,-0.0,0.97
2438,0.24,0.14,17.55,3.59,-0.0,0.96
2439,0.24,0.15,16.5,3.83,-0.0,0.96
2440,0.24,0.16,15.58,4.07,-0.0,0.96
2441,0.24,0.17,14.77,4.31,-0.0,0.96
2442,0.24,0.18,14.05,4.55,-0.0,0.96
2443,0.24,0.19,13.41,4.79,-0.0,0.96
2444,0.24,0.2,12.83,5.02,-0.0,0.96
2445,0.24,0.21,12.31,5.26,-0.0,0.96
2446,0.24,0.22,11.84,5.5,-0.0,0.95
2447,0.24,0.23,11.41,5.74,-0.0,0.95
2448,0.24,0.24,11.02,5.99,-0.0,0.95
2449,0.24,0.25,10.67,6.24,-0.0,0.95
2450,0.24,0.26,10.34,6.49,-0.0,0.95
2451,0.24,0.27,10.05,6.74,-0.0,0.95
2452,0.24,0.28,9.78,7.01,-0.0,0.95
2453,0.24,0.29,9.54,7.28,-0.0,0.95
2454,0.24,0.3,9.32,7.55,-0.0,0.95
2455,0.24,0.31,9.13,7.84,-0.0,0.94
2456,0.24,0.32,8.96,8.14,-0.0,0.94
2457,0.24,0.33,8.81,8.45,-0.0,0.94
2458,0.24,0.34,8.69,8.77,-0.0,0.94
2459,0.24,0.35000000000000003,8.59,9.11,-0.0,0.94
2460,0.24,0.36,8.53,9.47,-0.0,0.94
2461,0.24,0.37,8.5,9.85,-0.0,0.94
2462,0.24,0.38,8.53,10.25,-0.0,0.93
2463,0.24,0.39,8.63,10.67,-0.0,0.93
2464,0.24,0.4,8.85,11.11,-0.0,0.93
2465,0.24,0.41000000000000003,9.29,11.51,-0.0,0.92
2466,0.24,0.42,10.29,11.67,-0.0,0.92
2467,0.24,0.43,13.78,9.95,-0.0,0.91
2468,0.24,0.44,48.96,-39.38,-0.0,0.95
2469,0.24,0.45,77.41,-91.25,-0.0,0.99
2470,0.24,0.46,79.05,-95.16,-0.0,0.99
2471,0.24,0.47000000000000003,80.48,-98.83,-0.0,1.0
2472,0.24,0.48,81.57,-102.09,-0.0,1.0
2473,0.24,0.49,82.23,-104.76,-0.0,1.0
2474,0.24,0.5,82.44,-106.74,-0.0,1.0
2475,0.24,0.51,82.26,-108.02,-0.0,1.0
2476,0.24,0.52,81.78,-108.68,-0.0,1.0
2477,0.24,0.53,80.98,-108.66,-0.0,1.0
2478,0.24,0.54,79.12,-106.77,-0.0,1.0
2479,0.24,0.55,71.88,-96.0,-0.0,1.0
2480,0.24,0.56,47.4,-56.52,0.0,1.0
2481,0.24,0.5700000000000001,15.39,-3.25,0.0,1.0
2482,0.24,0.58,2.67,18.81,0.0,1.0
2483,0.24,0.59,0.02,24.09,0.0,1.0
2484,0.24,0.6,-0.49,25.69,0.0,1.0
2485,0.24,0.61,-0.64,26.59,0.0,1.0
2486,0.24,0.62,-0.72,27.33,0.01,1.0
2487,0.24,0.63,-0.78,27.96,0.01,1.0
2488,0.24,0.64,-0.82,28.44,0.01,1.0
2489,0.24,0.65,-0.86,28.68,0.03,0.99
2490,0.24,0.66,-0.9,28.5,0.06,0.99
2491,0.24,0.67,-0.99,27.49,0.14,0.97
2492,0.24,0.68,-1.36,24.33,0.38,0.91
2493,0.24,0.6900000000000001,-3.29,11.81,1.45,0.7
2494,0.24,0.7000000000000001,4.94,64.32,-3.03,0.42
2495,0.24,0.71,2.87,46.9,-1.73,0.51
2496,0.24,0.72,2.69,43.28,-1.53,0.72
2497,0.24,0.73,2.88,42.16,-1.55,0.83
2498,0.24,0.74,3.19,41.87,-1.63,0.89
2499,0.24,0.75,3.53,41.95,-1.74,0.92
2500,0.24,0.76,3.86,42.17,-1.85,0.94
2501,0.24,0.77,4.15,42.42,-1.95,0.95
2502,0.24,0.78,4.41,42.67,-2.04,0.96
2503,0.24,0.79,4.61,42.88,-2.12,0.97
2504,0.24,0.8,4.78,43.04,-2.18,0.97
2505,0.24,0.81,4.91,43.16,-2.23,0.97
2506,0.24,0.8200000000000001,5.0,43.24,-2.27,0.97
2507,0.24,0.8300000000000001,5.07,43.28,-2.3,0.97
2508,0.24,0.84,5.12,43.29,-2.32,0.97
2509,0.24,0.85,5.14,43.28,-2.34,0.97
2510,0.24,0.86,5.15,43.24,-2.34,0.97
2511,0.24,0.87,5.14,43.19,-2.34,0.96
2512,0.24,0.88,5.13,43.13,-2.34,0.96
2513,0.24,0.89,5.1,43.05,-2.34,0.96
2514,0.24,0.9,5.07,42.97,-2.33,0.95
2515,0.24,0.91,5.02,42.87,-2.31,0.95
2516,0.24,0.92,4.98,42.78,-2.3,0.95
2517,0.24,0.93,4.93,42.68,-2.28,0.94
2518,0.24,0.9400000000000001,4.87,42.58,-2.27,0.94
2519,0.24,0.9500000000000001,4.81,42.48,-2.25,0.94
2520,0.24,0.96,4.76,42.38,-2.23,0.93
2521,0.24,0.97,4.69,42.28,-2.21,0.93
2522,0.24,0.98,4.63,42.18,-2.19,0.92
2523,0.24,0.99,4.57,42.08,-2.16,0.92
2524,0.24,1.0,4.51,41.99,-2.14,0.92
2525,0.25,0.0,0.0,17.68,0.0,0.53
2526,0.25,0.01,200.08,0.36,-0.0,0.99
2527,0.25,0.02,103.63,0.6,-0.0,0.99
2528,0.25,0.03,71.1,0.85,-0.0,0.99
2529,0.25,0.04,54.58,1.1,-0.0,0.99
2530,0.25,0.05,44.52,1.35,-0.0,0.98
2531,0.25,0.06,37.71,1.61,-0.0,0.98
2532,0.25,0.07,32.78,1.86,-0.0,0.98
2533,0.25,0.08,29.04,2.11,-0.0,0.98
2534,0.25,0.09,26.09,2.35,-0.0,0.97
2535,0.25,0.1,23.72,2.59,-0.0,0.97
2536,0.25,0.11,21.76,2.83,-0.0,0.97
2537,0.25,0.12,20.12,3.07,-0.0,0.97
2538,0.25,0.13,18.72,3.31,-0.0,0.97
2539,0.25,0.14,17.52,3.54,-0.0,0.96
2540,0.25,0.15,16.47,3.77,-0.0,0.96
2541,0.25,0.16,15.56,4.0,-0.0,0.96
2542,0.25,0.17,14.75,4.23,-0.0,0.96
2543,0.25,0.18,14.03,4.46,-0.0,0.96
2544,0.25,0.19,13.39,4.69,-0.0,0.96
2545,0.25,0.2,12.81,4.91,-0.0,0.96
2546,0.25,0.21,12.29,5.14,-0.0,0.96
2547,0.25,0.22,11.82,5.38,-0.0,0.95
2548,0.25,0.23,11.39,5.61,-0.0,0.95
2549,0.25,0.24,11.01,5.85,-0.0,0.95
2550,0.25,0.25,10.65,6.09,-0.0,0.95
2551,0.25,0.26,10.33,6.33,-0.0,0.95
2552,0.25,0.27,10.04,6.59,-0.0,0.95
2553,0.25,0.28,9.78,6.84,-0.0,0.95
2554,0.25,0.29,9.54,7.11,-0.0,0.95
2555,0.25,0.3,9.32,7.38,-0.0,0.95
2556,0.25,0.31,9.13,7.66,-0.0,0.94
2557,0.25,0.32,8.97,7.95,-0.0,0.94
2558,0.25,0.33,8.82,8.26,-0.0,0.94
2559,0.25,0.34,8.71,8.58,-0.0,0.94
2560,0.25,0.35000000000000003,8.62,8.92,-0.0,0.94
2561,0.25,0.36,8.56,9.28,-0.0,0.94
2562,0.25,0.37,8.55,9.67,-0.0,0.93
2563,0.25,0.38,8.6,10.07,-0.0,0.93
2564,0.25,0.39,8.74,10.5,-0.0,0.93
2565,0.25,0.4,9.03,10.94,-0.0,0.93
2566,0.25,0.41000000000000003,9.64,11.3,-0.0,0.92
2567,0.25,0.42,11.22,11.15,-0.0,0.92
2568,0.25,0.43,20.96,3.7,-0.0,0.91
2569,0.25,0.44,76.26,-84.38,-0.0,0.99
2570,0.25,0.45,79.24,-90.28,-0.0,0.99
2571,0.25,0.46,80.8,-94.0,-0.0,0.99
2572,0.25,0.47000000000000003,82.07,-97.38,-0.0,1.0
2573,0.25,0.48,82.92,-100.25,-0.0,1.0
2574,0.25,0.49,83.31,-102.46,-0.0,1.0
2575,0.25,0.5,83.26,-103.97,-0.0,1.0
2576,0.25,0.51,82.86,-104.83,-0.0,1.0
2577,0.25,0.52,82.19,-105.1,-0.0,1.0
2578,0.25,0.53,80.87,-104.21,-0.0,1.0
2579,0.25,0.54,76.29,-98.15,-0.0,1.0
2580,0.25,0.55,58.27,-70.77,0.0,1.0
2581,0.25,0.56,23.84,-16.42,0.0,1.0
2582,0.25,0.5700000000000001,4.75,14.76,0.0,1.0
2583,0.25,0.58,0.32,22.71,0.0,1.0
2584,0.25,0.59,-0.5,24.79,0.0,1.0
2585,0.25,0.6,-0.7,25.78,0.0,1.0
2586,0.25,0.61,-0.79,26.54,0.01,1.0
2587,0.25,0.62,-0.86,27.18,0.01,1.0
2588,0.25,0.63,-0.91,27.69,0.01,1.0
2589,0.25,0.64,-0.94,27.97,0.02,1.0
2590,0.25,0.65,-0.98,27.85,0.05,0.99
2591,0.25,0.66,-1.07,26.97,0.12,0.97
2592,0.25,0.67,-1.39,24.18,0.33,0.92
2593,0.25,0.68,-3.08,13.16,1.25,0.74
2594,0.25,0.6900000000000001,5.43,66.69,-3.25,0.43
2595,0.25,0.7000000000000001,2.92,46.35,-1.73,0.49
2596,0.25,0.71,2.7,42.43,-1.51,0.71
2597,0.25,0.72,2.89,41.24,-1.52,0.83
2598,0.25,0.73,3.22,40.93,-1.6,0.89
2599,0.25,0.74,3.58,40.99,-1.71,0.92
2600,0.25,0.75,3.92,41.2,-1.82,0.94
2601,0.25,0.76,4.23,41.45,-1.92,0.95
2602,0.25,0.77,4.5,41.69,-2.01,0.96
2603,0.25,0.78,4.71,41.89,-2.09,0.97
2604,0.25,0.79,4.89,42.05,-2.15,0.97
2605,0.25,0.8,5.02,42.16,-2.2,0.97
2606,0.25,0.81,5.12,42.23,-2.24,0.97
2607,0.25,0.8200000000000001,5.19,42.26,-2.27,0.97
2608,0.25,0.8300000000000001,5.24,42.26,-2.29,0.97
2609,0.25,0.84,5.26,42.24,-2.3,0.97
2610,0.25,0.85,5.27,42.19,-2.31,0.97
2611,0.25,0.86,5.27,42.13,-2.31,0.96
2612,0.25,0.87,5.25,42.06,-2.31,0.96
2613,0.25,0.88,5.22,41.97,-2.3,0.96
2614,0.25,0.89,5.18,41.88,-2.29,0.95
2615,0.25,0.9,5.14,41.78,-2.28,0.95
2616,0.25,0.91,5.09,41.68,-2.26,0.95
2617,0.25,0.92,5.04,41.57,-2.25,0.94
2618,0.25,0.93,4.98,41.46,-2.23,0.94
2619,0.25,0.9400000000000001,4.92,41.35,-2.21,0.93
2620,0.25,0.9500000000000001,4.86,41.25,-2.19,0.93
2621,0.25,0.96,4.79,41.14,-2.17,0.93
2622,0.25,0.97,4.73,41.03,-2.15,0.92
2623,0.25,0.98,4.66,40.93,-2.13,0.92
2624,0.25,0.99,4.6,40.83,-2.1,0.91
2625,0.25,1.0,4.53,40.73,-2.08,0.91
2626,0.26,0.0,0.0,17.04,0.0,0.53
2627,0.26,0.01,200.16,0.44,-0.0,0.99
2628,0.26,0.02,103.61,0.67,-0.0,0.99
2629,0.26,0.03,71.05,0.91,-0.0,0.99
2630,0.26,0.04,54.53,1.15,-0.0,0.99
2631,0.26,0.05,44.47,1.4,-0.0,0.98
2632,0.26,0.06,37.66,1.64,-0.0,0.98
2633,0.26,0.07,32.73,1.88,-0.0,0.98
2634,0.26,0.08,28.99,2.12,-0.0,0.98
2635,0.26,0.09,26.05,2.35,-0.0,0.97
2636,0.26,0.1,23.68,2.58,-0.0,0.97
2637,0.26,0.11,21.72,2.81,-0.0,0.97
2638,0.26,0.12,20.08,3.04,-0.0,0.97
2639,0.26,0.13,18.69,3.26,-0.0,0.97
2640,0.26,0.14,17.49,3.49,-0.0,0.96
2641,0.26,0.15,16.45,3.71,-0.0,0.96
2642,0.26,0.16,15.53,3.93,-0.0,0.96
2643,0.26,0.17,14.73,4.15,-0.0,0.96
2644,0.26,0.18,14.01,4.37,-0.0,0.96
2645,0.26,0.19,13.37,4.59,-0.0,0.96
2646,0.26,0.2,12.79,4.81,-0.0,0.96
2647,0.26,0.21,12.27,5.04,-0.0,0.96
2648,0.26,0.22,11.81,5.26,-0.0,0.95
2649,0.26,0.23,11.38,5.49,-0.0,0.95
2650,0.26,0.24,11.0,5.72,-0.0,0.95
2651,0.26,0.25,10.64,5.95,-0.0,0.95
2652,0.26,0.26,10.33,6.19,-0.0,0.95
2653,0.26,0.27,10.04,6.44,-0.0,0.95
2654,0.26,0.28,9.77,6.69,-0.0,0.95
2655,0.26,0.29,9.54,6.95,-0.0,0.95
2656,0.26,0.3,9.33,7.22,-0.0,0.95
2657,0.26,0.31,9.14,7.5,-0.0,0.94
2658,0.26,0.32,8.97,7.79,-0.0,0.94
2659,0.26,0.33,8.84,8.09,-0.0,0.94
2660,0.26,0.34,8.73,8.41,-0.0,0.94
2661,0.26,0.35000000000000003,8.65,8.75,-0.0,0.94
2662,0.26,0.36,8.61,9.12,-0.0,0.94
2663,0.26,0.37,8.61,9.51,-0.0,0.93
2664,0.26,0.38,8.69,9.92,-0.0,0.93
2665,0.26,0.39,8.88,10.36,-0.0,0.93
2666,0.26,0.4,9.27,10.79,-0.0,0.92
2667,0.26,0.41000000000000003,10.14,11.07,-0.0,0.92
2668,0.26,0.42,13.07,10.06,-0.0,0.91
2669,0.26,0.43,47.03,-31.6,-0.0,0.94
2670,0.26,0.44,79.34,-85.64,-0.0,0.99
2671,0.26,0.45,81.02,-89.37,-0.0,0.99
2672,0.26,0.46,82.46,-92.85,-0.0,1.0
2673,0.26,0.47000000000000003,83.52,-95.9,-0.0,1.0
2674,0.26,0.48,84.1,-98.34,-0.0,1.0
2675,0.26,0.49,84.21,-100.09,-0.0,1.0
2676,0.26,0.5,83.92,-101.18,-0.0,1.0
2677,0.26,0.51,83.34,-101.67,-0.0,1.0
2678,0.26,0.52,82.34,-101.38,-0.0,1.0
2679,0.26,0.53,79.48,-98.2,-0.0,1.0
2680,0.26,0.54,67.51,-81.22,0.0,1.0
2681,0.26,0.55,35.23,-32.85,0.0,1.0
2682,0.26,0.56,8.42,8.58,0.0,1.0
2683,0.26,0.5700000000000001,0.92,20.94,0.0,1.0
2684,0.26,0.58,-0.47,23.86,0.0,1.0
2685,0.26,0.59,-0.76,25.0,0.0,1.0
2686,0.26,0.6,-0.87,25.79,0.01,1.0
2687,0.26,0.61,-0.94,26.45,0.01,1.0
2688,0.26,0.62,-0.99,26.98,0.01,1.0
2689,0.26,0.63,-1.03,27.3,0.02,1.0
2690,0.26,0.64,-1.07,27.25,0.04,0.99
2691,0.26,0.65,-1.14,26.52,0.1,0.97
2692,0.26,0.66,-1.41,24.1,0.28,0.93
2693,0.26,0.67,-2.82,14.82,1.04,0.78
2694,0.26,0.68,6.08,70.65,-3.56,0.43
2695,0.26,0.6900000000000001,2.99,46.09,-1.75,0.47
2696,0.26,0.7000000000000001,2.7,41.71,-1.49,0.69
2697,0.26,0.71,2.89,40.41,-1.49,0.82
2698,0.26,0.72,3.23,40.06,-1.57,0.88
2699,0.26,0.73,3.61,40.11,-1.68,0.92
2700,0.26,0.74,3.97,40.31,-1.79,0.94
2701,0.26,0.75,4.3,40.56,-1.89,0.95
2702,0.26,0.76,4.58,40.79,-1.99,0.96
2703,0.26,0.77,4.81,40.98,-2.06,0.97
2704,0.26,0.78,4.99,41.13,-2.13,0.97
2705,0.26,0.79,5.13,41.23,-2.18,0.97
2706,0.26,0.8,5.24,41.29,-2.21,0.97
2707,0.26,0.81,5.31,41.31,-2.24,0.97
2708,0.26,0.8200000000000001,5.36,41.31,-2.26,0.97
2709,0.26,0.8300000000000001,5.38,41.28,-2.27,0.97
2710,0.26,0.84,5.39,41.22,-2.28,0.97
2711,0.26,0.85,5.39,41.15,-2.28,0.96
2712,0.26,0.86,5.37,41.07,-2.28,0.96
2713,0.26,0.87,5.34,40.98,-2.27,0.96
2714,0.26,0.88,5.3,40.88,-2.26,0.95
2715,0.26,0.89,5.25,40.77,-2.24,0.95
2716,0.26,0.9,5.2,40.66,-2.23,0.94
2717,0.26,0.91,5.15,40.55,-2.21,0.94
2718,0.26,0.92,5.09,40.43,-2.19,0.94
2719,0.26,0.93,5.03,40.32,-2.17,0.93
2720,0.26,0.9400000000000001,4.96,40.2,-2.15,0.93
2721,0.26,0.9500000000000001,4.89,40.09,-2.13,0.92
2722,0.26,0.96,4.83,39.98,-2.11,0.92
2723,0.26,0.97,4.76,39.87,-2.09,0.92
2724,0.26,0.98,4.69,39.76,-2.07,0.91
2725,0.26,0.99,4.62,39.66,-2.04,0.91
2726,0.26,1.0,4.55,39.56,-2.02,0.9
2727,0.27,0.0,0.0,16.44,0.0,0.53
2728,0.27,0.01,200.24,0.52,-0.0,0.99
2729,0.27,0.02,103.59,0.74,-0.0,0.99
2730,0.27,0.03,71.01,0.97,-0.0,0.99
2731,0.27,0.04,54.48,1.2,-0.0,0.99
2732,0.27,0.05,44.41,1.44,-0.0,0.98
2733,0.27,0.06,37.61,1.67,-0.0,0.98
2734,0.27,0.07,32.68,1.9,-0.0,0.98
2735,0.27,0.08,28.94,2.12,-0.0,0.98
2736,0.27,0.09,26.01,2.35,-0.0,0.97
2737,0.27,0.1,23.64,2.57,-0.0,0.97
2738,0.27,0.11,21.69,2.79,-0.0,0.97
2739,0.27,0.12,20.05,3.01,-0.0,0.97
2740,0.27,0.13,18.66,3.23,-0.0,0.97
2741,0.27,0.14,17.46,3.44,-0.0,0.96
2742,0.27,0.15,16.42,3.65,-0.0,0.96
2743,0.27,0.16,15.51,3.87,-0.0,0.96
2744,0.27,0.17,14.7,4.08,-0.0,0.96
2745,0.27,0.18,13.99,4.29,-0.0,0.96
2746,0.27,0.19,13.35,4.51,-0.0,0.96
2747,0.27,0.2,12.78,4.72,-0.0,0.96
2748,0.27,0.21,12.26,4.94,-0.0,0.96
2749,0.27,0.22,11.79,5.15,-0.0,0.95
2750,0.27,0.23,11.37,5.38,-0.0,0.95
2751,0.27,0.24,10.99,5.6,-0.0,0.95
2752,0.27,0.25,10.64,5.83,-0.0,0.95
